zone_id,n_stations,capacity_points,mean_points_per_station,max_points_per_station,centroid_lon,centroid_lat,area_m2,perimeter_m,station_density,points_density,shape_index
1071,2,72,36.0,66,113.935639,22.5298685,1099229.233,4338.1408,1.819456706533932,65.50044143522155,4.13770485296143
1072,6,67,11.166666666666666,16,113.9437865,22.529579666666667,1174176.943,4442.4486,5.109962374725323,57.06124651776611,4.099733603586584
1074,7,62,8.857142857142858,24,113.92226171428571,22.538032571428573,998873.7796,4162.7267,7.007892431417267,62.06990439255294,4.165072755682494
1075,1,16,16.0,16,113.916163,22.553335,1016059.384,4131.9953,0.9841944435011487,15.74711109601838,4.099210997919155
1076,5,42,8.4,12,113.9248392,22.5490842,1336615.746,4650.5369,3.740790885460659,31.42264343786954,4.022534783044768
1081,4,47,11.75,16,113.914968,22.4822135,1065595.451,5217.4998,3.753769778433486,44.10679489659346,5.054361054238053
1082,2,21,10.5,12,113.9148415,22.494695,596987.5753,3438.4864,3.3501534751287814,35.1766114888522,4.4502526213357525
1083,2,44,22.0,36,113.9264015,22.482806500000002,1494891.273,7064.3429,1.3378899429831643,29.433578745629614,5.7778593849997515
1085,5,59,11.8,16,113.924949,22.5221248,387839.4781,2688.324,12.891931539549995,152.12479216668996,4.316737124885036
1087,8,70,8.75,12,113.92972312500001,22.514438625,617467.4387,3330.0106,12.956148775784829,113.36630178811726,4.237781743045752
1088,5,69,13.8,32,113.92450039999999,22.512065999999997,765505.0295,3724.5077,6.531635727156251,90.13657303475627,4.256913762664799
1090,1,34,34.0,34,113.92893,22.505508,542386.481,3181.3699,1.8437037703378896,62.685928191488244,4.319761203377269
1092,1,24,24.0,24,113.92015,22.505631,570606.4698,3095.2743,1.7525213135955229,42.06051152629255,4.097611651139738
1094,2,18,9.0,12,113.931314,22.4937665,400380.2503,2758.839,4.99525138540531,44.95726246864779,4.360035580084701
1095,5,29,5.8,12,113.91197279999999,22.531056999999997,969860.7402,3980.1424,5.155379316590261,29.90120003622351,4.041512446452016
1096,9,70,7.777777777777778,15,113.91966400000001,22.53021822222222,1074909.185,4437.0676,8.3728003496407,65.12178049720544,4.27966877820645
1098,7,60,8.571428571428571,26,113.89273385714286,22.561654285714287,1522271.332,5189.2905,4.59839179313928,39.414786798336685,4.205929116510591
1099,1,18,18.0,18,114.044162,22.516626,772798.2404,3707.213,1.2939988055386882,23.291978499696388,4.217105608141938
1100,7,69,9.857142857142858,24,114.04749257142858,22.525778857142857,1056508.867,4376.5473,6.625595126216768,65.30943767270814,4.257896037775693
1102,14,104,7.428571428571429,18,114.05504064285715,22.524472642857145,1189154.539,4461.4049,11.77307031243649,87.45709374952821,4.091216771008244
1104,3,27,9.0,12,114.06391866666667,22.52514366666667,476299.8017,3480.0366,6.298553955497059,56.68698559947353,5.04247334481566
1106,8,22,2.75,6,114.041729625,22.525741625000002,1266371.368,4911.2637,6.317262220350516,17.372471105963918,4.364281064834974
1107,4,12,3.0,5,114.04105,22.5453255,787455.8805,3598.8549,5.079649665528151,15.238948996584451,4.055563648765897
1109,10,56,5.6,12,114.03989779999999,22.5533315,743831.3082,3449.8529,13.443908436980202,75.28588724708912,4.000030937748321
1110,5,33,6.6,12,114.0352204,22.558089000000002,1179422.049,4901.4687,4.239364529634972,27.979805895590815,4.513273086731903
1111,7,59,8.428571428571429,15,113.99709814285714,22.53657,1098863.755,5351.4989,6.370216478748087,53.69182460659101,5.105091330818342
1112,1,18,18.0,18,113.991728,22.54122,1483434.122,5667.364,0.6741114992364993,12.134006986256987,4.653149165795505
1113,9,55,6.111111111111111,12,114.01337533333334,22.547848555555554,1291398.237,4596.59,6.969190248321518,42.589495961964836,4.044880292919737
1114,6,45,7.5,16,114.01786366666666,22.541588333333333,607885.9242,3215.0265,9.870272959348776,74.02704719511583,4.123571347980961
1115,5,62,12.4,25,114.02585059999998,22.5535478,2249884.217,6047.3355,2.2223365816873057,27.55697361292259,4.031660734173375
1119,8,93,11.625,32,114.11834325,22.538345624999998,1055931.031,5240.9256,7.5762523925674845,88.07393406359701,5.100235362402072
1120,10,91,9.1,18,114.1089452,22.5376159,1105138.015,4993.4636,9.04864357597906,82.34265654140945,4.750000215366043
1121,5,37,7.4,14,114.1045546,22.5551018,730623.6121,3785.6008,6.843468945150452,50.64167019411334,4.428819319840397
1124,5,61,12.2,37,114.11017160000002,22.566680400000003,1080545.24,5099.8293,4.627293531920977,56.45298108943592,4.906074767759595
1125,2,10,5.0,6,114.1041535,22.568693500000002,708546.5198,3372.5082,2.822679872260943,14.113399361304715,4.006533973315836
1126,2,24,12.0,15,114.101332,22.563741,567423.9043,3394.5563,3.5247016998116973,42.29642039774037,4.5063944375520375
1130,3,14,4.666666666666667,6,114.123694,22.567622333333333,549296.809,3038.1568,5.461528177200826,25.48713149360385,4.099271150250316
1134,8,58,7.25,12,114.128066875,22.57424975,966811.3611,4643.0377,8.274623491078874,59.99102031032184,4.722058220645041
1135,6,48,8.0,12,114.13587316666667,22.58255733333333,1562618.351,8434.3338,3.8397091626117734,30.717673300894187,6.747211512285121
1137,12,130,10.833333333333334,43,114.12284875,22.5817705,1666308.726,5460.0825,7.201546635842319,78.01675522162512,4.229815949615466
1138,3,16,5.333333333333333,6,114.114983,22.589536999999996,909151.7323,6155.1249,3.2997792265219665,17.598822541450488,6.45533351156938
1143,3,26,8.666666666666666,12,114.173389,22.558998666666668,427848.5235,4085.8918,7.01182739970353,60.7691707974306,6.246573334585932
1144,7,68,9.714285714285714,18,114.17909171428572,22.56357457142857,1848766.702,6422.5536,3.7863079167465448,36.781276905537865,4.723530045299542
1149,4,48,12.0,24,114.2423555,22.55897925,1311180.66,5562.7679,3.050685631680992,36.608227580171906,4.858024184664777
1154,3,22,7.333333333333333,10,114.23004333333334,22.549075333333334,1234770.188,5454.4691,2.429601904188506,17.81708063071571,4.908620062177294
1156,5,30,6.0,12,114.2344662,22.5519182,573553.4717,3200.5969,8.717583009619153,52.30549805771492,4.226141400530617
1159,9,114,12.666666666666666,18,114.25729677777778,22.588784444444443,1960140.065,6460.5618,4.591508617523207,58.15910915529396,4.614522122067751
1162,2,22,11.0,12,114.2413865,22.587768,1407688.652,5288.4985,1.420768716973361,15.62845588670697,4.457374053668964
1163,2,18,9.0,12,114.109467,22.5998595,1075939.2,5286.6765,1.8588410943666707,16.729569849300038,5.096697649426962
1164,13,88,6.769230769230769,15,114.12071869230769,22.596069153846152,1885864.82,6316.2655,6.893389103042921,46.66294162059823,4.59944147911356
1166,8,82,10.25,40,114.126264875,22.607191875,2372233.585,6724.5788,3.3723491862627855,34.56657915919355,4.366026446252264
1167,19,373,19.63157894736842,70,114.14523205263157,22.601518789473683,6133970.501,18053.4776,3.0975042995238558,60.80890019591569,7.289370584727362
1168,6,43,7.166666666666667,18,114.04513383333334,22.568853833333336,1441848.056,8021.7389,4.161326136295737,29.82283731011945,6.680497009023082
1172,2,9,4.5,7,114.05902,22.5716105,1101209.619,4761.0116,1.816184644133589,8.17283089860115,4.536952594760082
1173,7,38,5.428571428571429,12,114.065304,22.571618857142855,1288233.389,5875.5566,5.433797990155959,29.497760517989494,5.1766849948030345
