timestamp,occupancy,volume,volume_11kw,duration,e_price,s_price,utilisation,total_capacity_points
2022-10-18 23:00:00,5480,72408.5,32934.3,4430.5,0.943381,0.701007,0.312571,17532
2022-10-19 00:00:00,5480,115518,43061.2,4785.83,0.900591,0.76278,0.312571,17532
2022-10-19 01:00:00,5788,117117,43760.4,4742.33,0.89976,0.764337,0.330139,17532
2022-10-19 02:00:00,5672,98719.2,40552.7,4585.25,0.89976,0.763979,0.323523,17532
2022-10-19 03:00:00,5606,92229.4,38957.6,4521.5,0.899542,0.763979,0.319758,17532
2022-10-19 04:00:00,5510,90677.8,37418.7,4501.83,0.899542,0.763979,0.314282,17532
2022-10-19 05:00:00,5531,92625,36101.4,4498.42,0.899542,0.763979,0.31548,17532
2022-10-19 06:00:00,5543,105345,37327.5,4507.08,0.899542,0.763979,0.316165,17532
2022-10-19 07:00:00,5294,107603,32998.8,3900.83,0.91796,0.759325,0.301962,17532
2022-10-19 08:00:00,4326,72459.2,26828.8,3103.17,0.954167,0.746871,0.246749,17532
2022-10-19 09:00:00,4083,57700.5,25745,2986.17,0.973888,0.715185,0.232888,17532
2022-10-19 10:00:00,3988,48063.6,23489.9,2879.58,1.0001,0.688326,0.22747,17532
2022-10-19 11:00:00,3865,46188.2,23252.1,2826.67,1.00203,0.67294,0.220454,17532
2022-10-19 12:00:00,3907,74000.7,28422.3,3016.67,0.961892,0.741665,0.22285,17532
2022-10-19 13:00:00,4049,70944.2,27169.2,2950.58,0.959216,0.744367,0.230949,17532
2022-10-19 14:00:00,3800,51318.1,24511,2734.5,0.999008,0.689755,0.216747,17532
2022-10-19 15:00:00,3732,48645,23199.8,2568.5,1.0022,0.684471,0.212868,17532
2022-10-19 16:00:00,3627,51146.7,23817.2,2646.92,1.0022,0.684471,0.206879,17532
2022-10-19 17:00:00,3809,52363.2,22094.4,2655.42,0.987121,0.699448,0.21726,17532
2022-10-19 18:00:00,3792,52611.5,22530.7,2924.58,0.987121,0.698873,0.21629,17532
2022-10-19 19:00:00,4119,57305.5,26703.3,3476.67,0.975549,0.688463,0.234942,17532
2022-10-19 20:00:00,4884,66005.5,29759.9,3963.17,0.973888,0.689306,0.278576,17532
2022-10-19 21:00:00,5113,63932.7,31511.5,4194,0.960213,0.684862,0.291638,17532
2022-10-19 22:00:00,5290,65421.3,33248.7,4377.42,0.959101,0.685068,0.301734,17532
2022-10-19 23:00:00,5596,67691.3,33681.2,4501.58,0.941667,0.702503,0.319188,17532
2022-10-20 00:00:00,5730,118201,43106.1,4921.92,0.902856,0.760304,0.326831,17532
2022-10-20 01:00:00,5961,119720,44939.8,4974,0.899542,0.763979,0.340007,17532
2022-10-20 02:00:00,5851,100768,42208.3,4842.58,0.899542,0.763934,0.333733,17532
2022-10-20 03:00:00,5845,96728.6,41115.2,4831.83,0.899542,0.763934,0.33339,17532
2022-10-20 04:00:00,5779,95871,39202.6,4809.92,0.899542,0.763934,0.329626,17532
2022-10-20 05:00:00,5778,99949.3,38328.4,4816.67,0.899542,0.763934,0.329569,17532
2022-10-20 06:00:00,5820,110563,39295.9,4793,0.899542,0.763934,0.331964,17532
2022-10-20 07:00:00,5587,107272,33805,4086.25,0.917305,0.759358,0.318674,17532
2022-10-20 08:00:00,4406,69495.5,26117.7,3130.83,0.958774,0.744484,0.251312,17532
2022-10-20 09:00:00,4010,54236.2,25647.5,2918.75,0.972965,0.716996,0.228725,17532
2022-10-20 10:00:00,3821,46046.5,21954,2773.42,1.00024,0.687897,0.217944,17532
2022-10-20 11:00:00,3753,43370.5,21763.8,2734.92,1.001,0.674758,0.214066,17532
2022-10-20 12:00:00,3878,69324.9,26874,2912.17,0.96312,0.738995,0.221196,17532
2022-10-20 13:00:00,4136,67192.4,26822.4,2863.42,0.959216,0.744322,0.235911,17532
2022-10-20 14:00:00,3744,52615.2,23941.6,2655.83,0.998819,0.691578,0.213552,17532
2022-10-20 15:00:00,3702,50639.8,23085.2,2562.75,1.0029,0.684252,0.211157,17532
2022-10-20 16:00:00,3540,53034.2,22752.2,2534.33,1.0029,0.684252,0.201917,17532
2022-10-20 17:00:00,3578,54575.4,22939.2,2622.5,0.987448,0.6985,0.204084,17532
2022-10-20 18:00:00,3769.5,52513.9,21866.9,2749.5,0.987121,0.698827,0.215007,17532
2022-10-20 19:00:00,4072,56419.2,25498.6,3311.33,0.97455,0.690134,0.232261,17532
2022-10-20 20:00:00,4722,60774,29397,3862.58,0.973888,0.68926,0.269336,17532
2022-10-20 21:00:00,4976,61875.7,30982.5,4149.5,0.962814,0.686782,0.283824,17532
2022-10-20 22:00:00,5370,66559.5,33020.6,4400.75,0.959101,0.685023,0.306297,17532
2022-10-20 23:00:00,5482,69781.4,33893.2,4586.67,0.94279,0.701335,0.312685,17532
2022-10-21 00:00:00,5692,120413,44089,5069.83,0.905593,0.757035,0.324663,17532
2022-10-21 01:00:00,6150.5,123424,46159.4,5111.17,0.897423,0.765494,0.350816,17532
2022-10-21 02:00:00,6302,112221,44612.8,5072.5,0.898025,0.765831,0.359457,17532
2022-10-21 03:00:00,6003,100808,43067.5,4898.08,0.897448,0.766668,0.342402,17532
2022-10-21 04:00:00,6023,98543.4,40975.9,4859.92,0.897423,0.765495,0.343543,17532
2022-10-21 05:00:00,5853.5,102429,40242.3,4871.83,0.897595,0.766494,0.333875,17532
2022-10-21 06:00:00,5885.5,112534,40180.5,4874.17,0.897338,0.76651,0.3357,17532
2022-10-21 07:00:00,5650,111822,36155.7,4334.42,0.916293,0.761485,0.322268,17532
2022-10-21 08:00:00,4494,75628.9,28963.9,3433.08,0.954708,0.745663,0.256331,17532
2022-10-21 09:00:00,4380,58048.9,26802.7,3178.08,0.973606,0.716352,0.249829,17532
2022-10-21 10:00:00,4308,48212.7,24870.8,3040.25,1.00598,0.700866,0.245722,17532
2022-10-21 11:00:00,4011,38423.9,21361.2,2876.58,1.00457,0.672853,0.228782,17532
2022-10-21 12:00:00,4004,74575.9,28853.3,3142.08,0.960252,0.743942,0.228382,17532
2022-10-21 13:00:00,4226.5,79342.6,29531.8,3197.42,0.959479,0.744976,0.241073,17532
2022-10-21 14:00:00,4001,55166.5,25459.5,2913.92,1.00032,0.693103,0.228211,17532
2022-10-21 15:00:00,3871,47777.3,23343.1,2803.25,1.00168,0.684844,0.220796,17532
2022-10-21 16:00:00,3721,44440.1,22557.6,2722.42,1.00297,0.682247,0.21224,17532
2022-10-21 17:00:00,3848,56536.2,23302.6,2816.92,0.987047,0.701889,0.219484,17532
2022-10-21 18:00:00,3886,53740.6,23110.8,2958.75,0.988109,0.699547,0.221652,17532
2022-10-21 19:00:00,4123,64473.4,28052,3522.58,0.976966,0.687015,0.23517,17532
2022-10-21 20:00:00,4744,66138,30587.3,3933.5,0.972794,0.689957,0.270591,17532
2022-10-21 21:00:00,5181,65018.2,30628.9,4033,0.961355,0.684823,0.295517,17532
2022-10-21 22:00:00,5428,69238.1,33524.3,4435,0.959408,0.684174,0.309605,17532
2022-10-21 23:00:00,5815,72149.7,35076.5,4692.42,0.940616,0.702746,0.331679,17532
2022-10-22 00:00:00,6060,122684,44430.8,5107.83,0.904283,0.755579,0.345654,17532
2022-10-22 01:00:00,6289,130790,47806.7,5248.58,0.897443,0.766359,0.358716,17532
2022-10-22 02:00:00,6198.5,113107,45047.6,5034.75,0.897247,0.766671,0.353554,17532
2022-10-22 03:00:00,5977,104252,44831.6,5123.08,0.897475,0.765574,0.340919,17532
2022-10-22 04:00:00,5212,100535,41017,4785.08,0.897779,0.765499,0.297285,17532
2022-10-22 05:00:00,5846,108530,42475.2,5122,0.898911,0.764501,0.333447,17532
2022-10-22 06:00:00,6028,111658,41054.9,4989.83,0.898248,0.765319,0.343828,17532
2022-10-22 07:00:00,5939,117648,38745.2,4635.67,0.917022,0.760388,0.338752,17532
2022-10-22 08:00:00,4548,84372.6,34068.7,4207.08,0.958938,0.745109,0.259411,17532
2022-10-22 09:00:00,5143,65937.5,30325.7,3614.25,0.973022,0.717449,0.293349,17532
2022-10-22 10:00:00,4415,56760.3,27533.2,3554.42,0.999786,0.686137,0.251825,17532
2022-10-22 11:00:00,4783,54641.2,27166.5,3489,1.0009,0.685707,0.272815,17532
2022-10-22 12:00:00,4477,77576.8,30701.2,3626.17,0.961602,0.740919,0.255362,17532
2022-10-22 13:00:00,4642,77850.8,31337.4,3635.58,0.957865,0.744959,0.264773,17532
2022-10-22 14:00:00,4536,59571.3,27820.9,3331.33,1.00055,0.691729,0.258727,17532
2022-10-22 15:00:00,4458,48755.8,23956.9,3200.92,1.00077,0.684629,0.254278,17532
2022-10-22 16:00:00,4321,51789.5,23644.3,3147,1.00381,0.682018,0.246464,17532
2022-10-22 17:00:00,4160,63378.5,26086.7,3189.67,0.987691,0.698376,0.23728,17532
2022-10-22 18:00:00,4188,57053.7,25555.8,3295.92,0.989104,0.697049,0.238877,17532
2022-10-22 19:00:00,4518,60634.7,27187.1,3536.67,0.976189,0.687149,0.2577,17532
2022-10-22 20:00:00,4570,62920.1,28986.6,3753.5,0.972907,0.689732,0.260666,17532
2022-10-22 21:00:00,4413,61569.8,28587.2,3808.33,0.961668,0.684574,0.251711,17532
2022-10-22 22:00:00,4409,63452.1,30480.9,4073.83,0.958876,0.683711,0.251483,17532
2022-10-22 23:00:00,5592,66888.2,30211.5,4039.75,0.942717,0.699772,0.31896,17532
2022-10-23 00:00:00,5357,111073,41096.4,4706.25,0.899821,0.762122,0.305556,17532
2022-10-23 01:00:00,6123,121019,44992.2,5005,0.898079,0.765597,0.349247,17532
2022-10-23 02:00:00,5964,100914,40989.9,4696.17,0.89728,0.766362,0.340178,17532
2022-10-23 03:00:00,5682,89189.7,37068.2,4393.75,0.897383,0.766686,0.324093,17532
2022-10-23 04:00:00,5651,94865.9,38196.6,4613.25,0.897366,0.766714,0.322325,17532
2022-10-23 05:00:00,5968,99446.1,38679.4,4761.08,0.898469,0.765278,0.340406,17532
2022-10-23 06:00:00,5831,105958,38896.2,4679.67,0.897476,0.764775,0.332592,17532
2022-10-23 07:00:00,5861,112675,37588.6,4508.17,0.917356,0.761311,0.334303,17532
2022-10-23 08:00:00,5429,82520,32375,4043.17,0.952947,0.747234,0.309662,17532
2022-10-23 09:00:00,4818,63081,30021,3855.58,0.971752,0.719721,0.274812,17532
2022-10-23 10:00:00,4784,55217.1,26766.6,3518.17,0.999352,0.687164,0.272872,17532
2022-10-23 11:00:00,4482,53591.9,25976.2,3423.25,1.00123,0.683828,0.255647,17532
2022-10-23 12:00:00,4568,67109.6,29277.3,3578.25,0.960998,0.741364,0.260552,17532
2022-10-23 13:00:00,4814,69145.2,30819.7,3561.67,0.957911,0.746137,0.274584,17532
2022-10-23 14:00:00,4184,52433.5,26857.8,3375.83,1.00092,0.692796,0.238649,17532
2022-10-23 15:00:00,4333,46189.7,24922.8,3175.42,1.0021,0.682188,0.247148,17532
2022-10-23 16:00:00,4309,48263.8,24573.7,3192.42,1.0024,0.683708,0.245779,17532
2022-10-23 17:00:00,4181,57302.3,26389.2,3233.17,0.989596,0.697904,0.238478,17532
2022-10-23 18:00:00,4572,55157.6,25976.8,3338.83,0.988076,0.699057,0.26078,17532
2022-10-23 19:00:00,4528,64367.2,28730.9,3659.5,0.970221,0.696683,0.258271,17532
2022-10-23 20:00:00,5044,67826,30635.4,3967.33,0.974212,0.688578,0.287703,17532
2022-10-23 21:00:00,5039,63820.1,30019.6,3988,0.958841,0.685169,0.287417,17532
2022-10-23 22:00:00,5417,66012.1,31377.8,4206.08,0.959032,0.683765,0.308978,17532
2022-10-23 23:00:00,5410,68875.8,31737.9,4235.42,0.938714,0.705052,0.308579,17532
2022-10-24 00:00:00,4351,111983,35967.1,3987.75,0.90115,0.757684,0.248175,17532
2022-10-24 01:00:00,5051,104362,26379.7,2151.83,0.899056,0.764385,0.288102,17532
2022-10-24 02:00:00,5033,90120.1,23848,2066.58,0.899056,0.764385,0.287075,17532
2022-10-24 03:00:00,5104,78041.4,22222.2,1982.92,0.899056,0.764385,0.291125,17532
2022-10-24 04:00:00,4900,74994.5,21035.5,1962.33,0.899056,0.764385,0.279489,17532
2022-10-24 05:00:00,4864,83080.3,38956,2009.25,0.899056,0.764385,0.277436,17532
2022-10-24 06:00:00,5862,114053,41084.1,4826.42,0.898761,0.764392,0.33436,17532
2022-10-24 07:00:00,5556,101442,33400.1,4076.08,0.918404,0.759061,0.316906,17532
2022-10-24 08:00:00,4414,63883.8,25967.2,3148,0.954778,0.746126,0.251768,17532
2022-10-24 09:00:00,4121,52704,26606.7,3053.71,0.97416,0.714462,0.235056,17532
2022-10-24 10:00:00,4053,47315.4,25375,3020.71,0.999866,0.68598,0.231177,17532
2022-10-24 11:00:00,4016,41114.7,21797.7,2972.46,1.00179,0.671191,0.229067,17532
2022-10-24 12:00:00,3978,69717.8,27939.4,3164.25,0.960435,0.74233,0.226899,17532
2022-10-24 13:00:00,4276,73367.8,28884.7,3136.67,0.959245,0.744147,0.243897,17532
2022-10-24 14:00:00,4032,56351.3,25074.4,2922.67,0.999354,0.688489,0.229979,17532
2022-10-24 15:00:00,3907,56717,24095.5,2815.58,1.00152,0.6842,0.22285,17532
2022-10-24 16:00:00,3860,60410.4,24165.8,2824.42,1.00191,0.683409,0.220169,17532
2022-10-24 17:00:00,3842,62746.2,24238.5,2902.83,0.986477,0.699342,0.219142,17532
2022-10-24 18:00:00,4076,60254.9,23513,3093.17,0.986477,0.698853,0.232489,17532
2022-10-24 19:00:00,4317,65957.8,28349.7,3649.58,0.975616,0.687792,0.246235,17532
2022-10-24 20:00:00,5011,68500.4,31388,4088.75,0.97416,0.688666,0.28582,17532
2022-10-24 21:00:00,5199,67167.9,32517.8,4329.92,0.960061,0.684122,0.296543,17532
2022-10-24 22:00:00,5547,68456.9,34883.8,4516.33,0.959131,0.683884,0.316393,17532
2022-10-24 23:00:00,5611,72168.4,35797.2,4681.25,0.939883,0.703131,0.320043,17532
2022-10-25 00:00:00,5812,122698,45408.4,5110.75,0.901459,0.758899,0.331508,17532
2022-10-25 01:00:00,6134,125408,46794.6,5156.08,0.898761,0.764392,0.349875,17532
2022-10-25 02:00:00,6085,103137,45007,5012.17,0.898761,0.764392,0.34708,17532
2022-10-25 03:00:00,5949,95564.3,41998.9,4939.58,0.898761,0.764392,0.339322,17532
2022-10-25 04:00:00,5875,96871.9,40349.6,4926.83,0.898761,0.764392,0.335102,17532
2022-10-25 05:00:00,6084,101244,39424.4,4949.5,0.898761,0.764392,0.347023,17532
2022-10-25 06:00:00,5950,113472,41210.6,4961,0.898761,0.764392,0.339379,17532
2022-10-25 07:00:00,5920,111897,35523.2,4229.58,0.918808,0.758968,0.337668,17532
2022-10-25 08:00:00,4626.5,68890.6,26226.5,3194.5,0.955157,0.745868,0.263889,17532
2022-10-25 09:00:00,4010,55153.6,25173.1,3022.92,0.973476,0.715837,0.228725,17532
2022-10-25 10:00:00,3867,48354.8,23334.6,2897.92,1.0009,0.685277,0.220568,17532
2022-10-25 11:00:00,3836,44501,22992.6,2874.33,1.00179,0.670766,0.2188,17532
2022-10-25 12:00:00,3958,68662.3,28354.1,3072.42,0.960961,0.742133,0.225759,17532
2022-10-25 13:00:00,4110,66200,28155.7,3003.5,0.959245,0.744147,0.234428,17532
2022-10-25 14:00:00,3878,53454,24204.9,2784.58,1.00043,0.685813,0.221196,17532
2022-10-25 15:00:00,3767,52885.3,23637.8,2723.17,1.00191,0.683409,0.214864,17532
2022-10-25 16:00:00,3818.5,56620,23765.4,2710.67,1.00191,0.683409,0.217802,17532
2022-10-25 17:00:00,3678,60712.7,23205.4,2809.83,0.986545,0.699392,0.209788,17532
2022-10-25 18:00:00,3889,59290,23794.5,3042,0.986477,0.698853,0.221823,17532
2022-10-25 19:00:00,4383,62602.5,27694.8,3566.42,0.975709,0.689431,0.25,17532
2022-10-25 20:00:00,4751,63921.1,30128.7,3996.92,0.97416,0.688666,0.27099,17532
2022-10-25 21:00:00,5094,65424.9,31662,4251.5,0.959222,0.683907,0.290554,17532
2022-10-25 22:00:00,5288,67257.1,33328.8,4451.75,0.959131,0.683884,0.30162,17532
2022-10-25 23:00:00,5580,72607.8,34350.7,4629.17,0.939429,0.703585,0.318275,17532
2022-10-26 00:00:00,5752,129587,44976.7,5085.5,0.899375,0.76299,0.328086,17532
2022-10-26 01:00:00,6089,121385,45769.2,5084.08,0.898761,0.764392,0.347308,17532
2022-10-26 02:00:00,6089,106507,43385.7,4958.5,0.898761,0.764392,0.347308,17532
2022-10-26 03:00:00,5908,81635,23530.9,2118.25,0.898761,0.764392,0.336984,17532
2022-10-26 04:00:00,5867,82885.7,22877.9,2133.75,0.898761,0.764392,0.334645,17532
2022-10-26 05:00:00,5897,87037.2,21704.1,2166,0.898761,0.764392,0.336356,17532
2022-10-26 06:00:00,5969,94407.7,22065.4,2186.75,0.898761,0.764392,0.340463,17532
2022-10-26 07:00:00,6064,89892.7,19290.7,1983.75,0.91761,0.759259,0.345882,17532
2022-10-26 08:00:00,5828,58000.6,15914.9,1636.25,0.953203,0.746299,0.332421,17532
2022-10-26 09:00:00,5453,45589.7,16142.6,1589.17,0.973432,0.715917,0.311031,17532
2022-10-26 10:00:00,5330,35940.3,13681.6,1505.25,0.999854,0.685662,0.304016,17532
2022-10-26 11:00:00,5300,31201.7,13418.7,1468.5,1.00125,0.673216,0.302304,17532
2022-10-26 12:00:00,5288.5,56625.1,16713.5,1629.25,0.960205,0.742707,0.301648,17532
2022-10-26 13:00:00,5544,52514.6,16432.1,1507.42,0.959245,0.744147,0.316222,17532
2022-10-26 14:00:00,5314,41483.9,15049.9,1452.67,0.999629,0.686647,0.303103,17532
2022-10-26 15:00:00,5227,43724.5,15054.8,1433.25,1.00162,0.683435,0.298141,17532
2022-10-26 16:00:00,5278,45439.4,15213.4,1430.17,1.00162,0.683435,0.30105,17532
2022-10-26 17:00:00,5429,46787.5,13116.1,1435.5,0.986477,0.701238,0.309662,17532
2022-10-26 18:00:00,5272,44447.2,12178.3,1443.25,0.986477,0.698853,0.300707,17532
2022-10-26 19:00:00,5301.5,48790,13630.6,1550.83,0.973766,0.689454,0.30239,17532
2022-10-26 20:00:00,5427,48692.4,14984.2,1647.08,0.97416,0.688666,0.309548,17532
2022-10-26 21:00:00,5454,45599.6,14624.7,1700.67,0.9605,0.684303,0.311088,17532
2022-10-26 22:00:00,5490,48513.9,14657.7,1776.67,0.959131,0.683884,0.313142,17532
2022-10-26 23:00:00,5598,51652.9,15228.5,1866.5,0.940323,0.702691,0.319302,17532
2022-10-27 00:00:00,5752,106747,25365.3,2258.75,0.901867,0.758287,0.328086,17532
2022-10-27 01:00:00,6076,108792,26881,2281.67,0.898761,0.764392,0.346566,17532
2022-10-27 02:00:00,6018,90593.6,24090.3,2166.25,0.898761,0.764392,0.343258,17532
2022-10-27 03:00:00,5841,80321.8,23054.7,2089.92,0.898761,0.764392,0.333162,17532
2022-10-27 04:00:00,5974,81300,21708.8,2086.5,0.898761,0.764392,0.340748,17532
2022-10-27 05:00:00,6025,85183.4,22355.9,2114.17,0.898761,0.764392,0.343657,17532
2022-10-27 06:00:00,5707,99687.9,24655.3,2599.5,0.898761,0.764392,0.325519,17532
2022-10-27 07:00:00,5626,99193.5,22386.7,2330.25,0.918463,0.759045,0.320899,17532
2022-10-27 08:00:00,5077,62940.2,17815.2,1876.83,0.955658,0.745306,0.289585,17532
2022-10-27 09:00:00,4887,50536.4,17254.1,1799.08,0.973925,0.714933,0.278747,17532
2022-10-27 10:00:00,4795,35653.1,12799.7,1439.33,0.999901,0.687163,0.2735,17532
2022-10-27 11:00:00,4764,30338.4,10765.4,1429.42,1.00139,0.684181,0.271732,17532
2022-10-27 12:00:00,4737,60654.9,18481.7,1712.75,0.960039,0.742558,0.270192,17532
2022-10-27 13:00:00,4871,59236.4,18224.9,1673.83,0.959245,0.744147,0.277835,17532
2022-10-27 14:00:00,4686,43757.1,14607.4,1450.92,1.00037,0.685749,0.267283,17532
2022-10-27 15:00:00,4630,31492.5,11238.7,1048.5,1.00179,0.68339,0.264089,17532
2022-10-27 16:00:00,8529.5,16596.3,6273.02,400.167,1.00191,0.683136,0.48651,17532
2022-10-27 17:00:00,8529.5,16612.6,13819.8,401.583,1.00191,0.683136,0.48651,17532
2022-10-27 18:00:00,4761,47391.6,13754,1624.08,0.986477,0.698853,0.271561,17532
2022-10-27 19:00:00,4738,53995.6,17425.2,1911.92,0.975236,0.687693,0.270249,17532
2022-10-27 20:00:00,5243,49519.8,17356.8,2102.25,0.97416,0.688666,0.299053,17532
2022-10-27 21:00:00,5663,52386.1,18259.7,2270.33,0.960497,0.684272,0.323009,17532
2022-10-27 22:00:00,5440,55438.7,19436.8,2417.5,0.959131,0.683884,0.31029,17532
2022-10-27 23:00:00,5564.5,57110.3,20197.6,2557.67,0.940424,0.70259,0.317391,17532
2022-10-28 00:00:00,5730,112393,28654.5,2954.67,0.901603,0.76155,0.326831,17532
2022-10-28 01:00:00,6105,114159,31673.8,2992.33,0.898761,0.764392,0.34822,17532
2022-10-28 02:00:00,5954,97220.9,29864.1,2888.33,0.898761,0.764319,0.339608,17532
2022-10-28 03:00:00,5957,87834.6,28084,2808.33,0.898761,0.764501,0.339779,17532
2022-10-28 04:00:00,5964,86148.6,27564.1,2780.08,0.898761,0.764501,0.340178,17532
2022-10-28 05:00:00,5961,94343.9,26510.2,2832.42,0.898761,0.764501,0.340007,17532
2022-10-28 06:00:00,5932,101802,26944.8,2840.75,0.898761,0.764501,0.338353,17532
2022-10-28 07:00:00,5788,95134.2,22486.7,2485.17,0.918139,0.759275,0.330139,17532
2022-10-28 08:00:00,5190,61745.8,17925.9,2000.67,0.955974,0.745459,0.29603,17532
2022-10-28 09:00:00,7480,44357.1,18074.2,1826.33,0.973732,0.715253,0.426648,17532
2022-10-28 10:00:00,5334,38404.4,16424,1832.5,0.999507,0.686212,0.304244,17532
2022-10-28 11:00:00,5196,37273.8,16533,1818.58,1.00172,0.670975,0.296372,17532
2022-10-28 12:00:00,5025,67726.2,20376.1,2014.92,0.960707,0.741368,0.286619,17532
2022-10-28 13:00:00,5119,69840.9,22154.6,2011.17,0.959245,0.744075,0.29198,17532
2022-10-28 14:00:00,5142.5,60014.3,19715.8,1882.67,0.999164,0.687227,0.293321,17532
2022-10-28 15:00:00,4960,49618,16003,1801.42,1.00191,0.683063,0.282911,17532
2022-10-28 16:00:00,4900,50139.1,15831.3,1791.08,1.00191,0.683063,0.279489,17532
2022-10-28 17:00:00,4977,56281,17461.4,1851.5,0.986477,0.699689,0.283881,17532
2022-10-28 18:00:00,5059,52979.8,16214.2,1837,0.986477,0.69878,0.288558,17532
2022-10-28 19:00:00,5297,51618.9,16926.4,1991.75,0.978349,0.685959,0.302133,17532
2022-10-28 20:00:00,5157,52869.4,18676.2,2183.17,0.97416,0.688775,0.294148,17532
2022-10-28 21:00:00,5340,52772.6,19543.5,2343.58,0.960949,0.684927,0.304586,17532
2022-10-28 22:00:00,5508,52398.8,20661.3,2464.33,0.959131,0.683993,0.314168,17532
2022-10-28 23:00:00,5807,55318.1,20737.8,2607.5,0.94037,0.702753,0.331223,17532
2022-10-29 00:00:00,5936,107974,29842.6,3040.92,0.900698,0.762564,0.338581,17532
2022-10-29 01:00:00,6198,115107,32020.4,3101.92,0.898761,0.764501,0.353525,17532
2022-10-29 02:00:00,6055,96297.2,28455.4,2980.5,0.898761,0.764501,0.345368,17532
2022-10-29 03:00:00,6250,88321.7,29416.3,2945.75,0.898761,0.764501,0.356491,17532
2022-10-29 04:00:00,6058,91500.8,29793.2,2960.5,0.898761,0.764501,0.34554,17532
2022-10-29 05:00:00,6022,91278.8,26309.1,2951.25,0.898761,0.764501,0.343486,17532
2022-10-29 06:00:00,6238,100587,27404.4,2979.17,0.898761,0.764501,0.355807,17532
2022-10-29 07:00:00,6171,109735,25942.6,2931.75,0.915078,0.760864,0.351985,17532
2022-10-29 08:00:00,5815,79569.6,22986.2,2544.17,0.955486,0.745322,0.331679,17532
2022-10-29 09:00:00,5399,57591.6,20918,2227.42,0.972943,0.716779,0.307951,17532
2022-10-29 10:00:00,5259,47018.1,17520.9,2073.67,0.999665,0.686145,0.299966,17532
2022-10-29 11:00:00,5112,43278.1,16885.2,1982.75,1.00037,0.672307,0.291581,17532
2022-10-29 12:00:00,5160,61876,20786.1,2093.58,0.960516,0.742893,0.294319,17532
2022-10-29 13:00:00,5217,60175.3,20145.7,1995.58,0.959245,0.744075,0.29757,17532
2022-10-29 14:00:00,5235,49963.1,18390.6,1956.08,1.00109,0.684707,0.298597,17532
2022-10-29 15:00:00,4989,47685.9,17605.5,1879.58,1.00191,0.683063,0.284565,17532
2022-10-29 16:00:00,4928,46519.8,17409,1835.83,1.00191,0.683063,0.281086,17532
2022-10-29 17:00:00,4882,51580.7,15984.2,1854.75,0.986477,0.698789,0.278462,17532
2022-10-29 18:00:00,4968,51497.2,16067.4,1904.42,0.986477,0.69878,0.283368,17532
2022-10-29 19:00:00,5048,50232.9,17294.2,2042.58,0.97595,0.687089,0.287931,17532
2022-10-29 20:00:00,5184,49978.8,18673.7,2164.17,0.97416,0.688775,0.295688,17532
2022-10-29 21:00:00,5407,50462.1,18990.1,2269.58,0.959478,0.68408,0.308407,17532
2022-10-29 22:00:00,5677,52262.7,19243,2407.75,0.959131,0.683993,0.323808,17532
2022-10-29 23:00:00,5624,58251.1,20227.9,2552.67,0.942141,0.700982,0.320785,17532
2022-10-30 00:00:00,5881,100666,29915.4,2884.83,0.903274,0.75837,0.335444,17532
2022-10-30 01:00:00,6001,105930,30673.9,2946.67,0.898761,0.764501,0.342288,17532
2022-10-30 02:00:00,5904,89349.8,28675.7,2841.75,0.898761,0.764723,0.336756,17532
2022-10-30 03:00:00,5933,83864.2,27067.4,2796.08,0.898761,0.764723,0.33841,17532
2022-10-30 04:00:00,5809,81520.6,26381.7,2789,0.898761,0.764723,0.331337,17532
2022-10-30 05:00:00,5870,84982.7,25210.8,2798.67,0.898761,0.764723,0.334816,17532
2022-10-30 06:00:00,5987,96130.8,26256.9,2850.08,0.898761,0.764723,0.34149,17532
2022-10-30 07:00:00,5950,108323,25985.2,2872.67,0.918533,0.759399,0.339379,17532
2022-10-30 08:00:00,5797,73169.9,21924.5,2543.33,0.956011,0.745617,0.330653,17532
2022-10-30 09:00:00,5434,52742.7,19502.5,2303.33,0.973917,0.715043,0.309948,17532
2022-10-30 10:00:00,5256,43741.2,16995.5,2119,0.998225,0.686872,0.299795,17532
2022-10-30 11:00:00,5204,44097.6,16101.7,2023.17,1.00053,0.671017,0.296829,17532
2022-10-30 12:00:00,5049,55997.1,19277.3,2101.75,0.961553,0.739627,0.287988,17532
2022-10-30 13:00:00,5188,54476.9,20911.8,2069.5,0.959245,0.744243,0.295916,17532
2022-10-30 14:00:00,5265,45885,17701.6,1982.17,0.999304,0.686417,0.300308,17532
2022-10-30 15:00:00,5059,48020.3,17607.4,1964.75,1.00207,0.682464,0.288558,17532
2022-10-30 16:00:00,5031,49361.5,17396.7,1953.25,1.00207,0.682464,0.286961,17532
2022-10-30 17:00:00,5018,52501.5,17995.2,2006.92,0.987077,0.698043,0.286219,17532
2022-10-30 18:00:00,5355,49117.7,17193.4,2071.08,0.987077,0.698043,0.305441,17532
2022-10-30 19:00:00,5149,53597.6,18609,2214.83,0.973855,0.690242,0.293692,17532
2022-10-30 20:00:00,5314,55095.7,18501.9,2333.67,0.97416,0.688997,0.303103,17532
2022-10-30 21:00:00,5613,53337.7,18678.2,2417.83,0.959766,0.684331,0.320157,17532
2022-10-30 22:00:00,5506,58502.4,20019.4,2532.92,0.959131,0.684214,0.314054,17532
2022-10-30 23:00:00,5603,62709.9,20803.4,2605.08,0.940771,0.702573,0.319587,17532
