target,horizon,fold,family,day_of_week,n,mae,mase
duration,1,5,global_gbm,6,13200,0.883903,0.263107
duration,1,6,last_observation,0,13200,1.19302,0.319743
duration,1,6,last_observation,1,13200,1.28392,0.359041
duration,1,6,last_observation,2,13200,1.14985,0.311121
duration,1,6,last_observation,3,13200,1.21888,0.335301
duration,1,6,last_observation,4,13200,1.17346,0.316143
duration,1,6,last_observation,5,13200,1.1274,0.327247
duration,1,6,last_observation,6,13200,0.863081,0.240079
duration,1,6,seasonal_naive_daily,0,13200,3.35462,0.952291
duration,1,6,seasonal_naive_daily,1,13200,2.33322,0.802079
duration,1,6,seasonal_naive_daily,2,13200,2.61947,0.871425
duration,1,6,seasonal_naive_daily,3,13200,2.05009,0.70768
duration,1,6,seasonal_naive_daily,4,13200,2.00098,0.687808
duration,1,6,seasonal_naive_daily,5,13200,3.17412,0.959469
duration,1,6,seasonal_naive_daily,6,13200,2.46189,0.805382
duration,1,6,seasonal_naive_weekly,0,13200,2.9681,1.00001
duration,1,6,seasonal_naive_weekly,1,13200,2.91304,1.0019
duration,1,6,seasonal_naive_weekly,2,13200,3.89614,1.18939
duration,1,6,seasonal_naive_weekly,3,13200,3.95242,1.25511
duration,1,6,seasonal_naive_weekly,4,13200,4.03537,1.29222
duration,1,6,seasonal_naive_weekly,5,13200,3.48811,1.1263
duration,1,6,seasonal_naive_weekly,6,13200,3.34218,1.06634
duration,1,6,autoregressive,0,13200,0.968355,0.289924
duration,1,6,autoregressive,1,13200,0.996399,0.317967
duration,1,6,autoregressive,2,13200,0.957611,0.291605
duration,1,6,autoregressive,3,13200,0.923132,0.293769
duration,1,6,autoregressive,4,13200,0.854741,0.269725
duration,1,6,autoregressive,5,13200,0.994762,0.316644
duration,1,6,autoregressive,6,13200,0.794783,0.245427
duration,1,6,zone_ridge,0,13200,0.976187,0.29455
duration,1,6,zone_ridge,1,13200,0.978812,0.31718
duration,1,6,zone_ridge,2,13200,0.923296,0.284988
duration,1,6,zone_ridge,3,13200,0.938508,0.297301
duration,1,6,zone_ridge,4,13200,0.868431,0.27615
duration,1,6,zone_ridge,5,13200,0.987323,0.318366
duration,1,6,zone_ridge,6,13200,0.833951,0.257693
duration,1,6,zone_gbm,0,13200,0.875757,0.278121
duration,1,6,zone_gbm,1,13200,0.927825,0.306268
duration,1,6,zone_gbm,2,13200,0.906907,0.280222
duration,1,6,zone_gbm,3,13200,0.937452,0.299996
duration,1,6,zone_gbm,4,13200,0.845063,0.274642
duration,1,6,zone_gbm,5,13200,0.967206,0.316363
duration,1,6,zone_gbm,6,13200,0.795213,0.252878
duration,1,6,global_ridge,0,13200,1.077,0.334125
duration,1,6,global_ridge,1,13200,1.01008,0.337821
duration,1,6,global_ridge,2,13200,0.896499,0.291153
duration,1,6,global_ridge,3,13200,0.934222,0.306355
duration,1,6,global_ridge,4,13200,0.888291,0.294292
duration,1,6,global_ridge,5,13200,1.01925,0.33493
duration,1,6,global_ridge,6,13200,0.876211,0.288383
duration,1,6,global_gbm,0,13200,0.910933,0.272795
duration,1,6,global_gbm,1,13200,0.956185,0.30297
duration,1,6,global_gbm,2,13200,0.878672,0.268794
duration,1,6,global_gbm,3,13200,0.899542,0.280041
duration,1,6,global_gbm,4,13200,0.826747,0.25217
duration,1,6,global_gbm,5,13200,0.965602,0.298538
duration,1,6,global_gbm,6,13200,0.793466,0.235466
duration,1,7,last_observation,0,13200,1.15662,0.313045
duration,1,7,last_observation,1,13200,1.35378,0.382842
duration,1,7,last_observation,2,13200,1.20313,0.320497
duration,1,7,last_observation,3,13200,1.22066,0.32621
duration,1,7,last_observation,4,13200,1.19421,0.320979
duration,1,7,last_observation,5,13200,1.01574,0.281735
duration,1,7,last_observation,6,13200,0.916395,0.256721
duration,1,7,seasonal_naive_daily,0,13200,3.27921,0.955079
duration,1,7,seasonal_naive_daily,1,13200,2.35535,0.82194
duration,1,7,seasonal_naive_daily,2,13200,2.21333,0.776781
duration,1,7,seasonal_naive_daily,3,13200,1.95249,0.650978
duration,1,7,seasonal_naive_daily,4,13200,1.90877,0.647076
duration,1,7,seasonal_naive_daily,5,13200,2.87302,0.850089
duration,1,7,seasonal_naive_daily,6,13200,2.26989,0.740197
duration,1,7,seasonal_naive_weekly,0,13200,2.4819,0.917306
duration,1,7,seasonal_naive_weekly,1,13200,2.3769,0.847224
duration,1,7,seasonal_naive_weekly,2,13200,2.51912,0.923505
duration,1,7,seasonal_naive_weekly,3,13200,2.5542,0.942542
duration,1,7,seasonal_naive_weekly,4,13200,2.54302,0.952248
duration,1,7,seasonal_naive_weekly,5,13200,2.67348,0.977098
duration,1,7,seasonal_naive_weekly,6,13200,2.63104,0.979222
duration,1,7,autoregressive,0,13200,0.935438,0.282415
duration,1,7,autoregressive,1,13200,1.05124,0.330821
duration,1,7,autoregressive,2,13200,0.887651,0.274596
duration,1,7,autoregressive,3,13200,0.884275,0.268324
duration,1,7,autoregressive,4,13200,0.846925,0.262351
duration,1,7,autoregressive,5,13200,0.846971,0.261677
duration,1,7,autoregressive,6,13200,0.778701,0.24393
duration,1,7,zone_ridge,0,13200,0.924871,0.284266
duration,1,7,zone_ridge,1,13200,0.996463,0.320183
duration,1,7,zone_ridge,2,13200,0.881103,0.276038
duration,1,7,zone_ridge,3,13200,0.862712,0.269414
duration,1,7,zone_ridge,4,13200,0.816403,0.260724
duration,1,7,zone_ridge,5,13200,0.823284,0.263946
duration,1,7,zone_ridge,6,13200,0.773433,0.25031
duration,1,7,zone_gbm,0,13200,0.790791,0.254304
duration,1,7,zone_gbm,1,13200,0.941322,0.307257
duration,1,7,zone_gbm,2,13200,0.751396,0.242843
duration,1,7,zone_gbm,3,13200,0.791302,0.254248
duration,1,7,zone_gbm,4,13200,0.750576,0.245347
duration,1,7,zone_gbm,5,13200,0.795671,0.256174
duration,1,7,zone_gbm,6,13200,0.759014,0.245422
duration,1,7,global_ridge,0,13200,1.03858,0.33482
duration,1,7,global_ridge,1,13200,1.02912,0.341657
duration,1,7,global_ridge,2,13200,1.00645,0.339014
duration,1,7,global_ridge,3,13200,0.890471,0.293808
duration,1,7,global_ridge,4,13200,0.854658,0.286306
duration,1,7,global_ridge,5,13200,0.898454,0.299106
duration,1,7,global_ridge,6,13200,0.833961,0.283231
duration,1,7,global_gbm,0,13200,0.80696,0.254325
duration,1,7,global_gbm,1,13200,0.927222,0.302866
duration,1,7,global_gbm,2,13200,0.807646,0.256254
duration,1,7,global_gbm,3,13200,0.793548,0.249971
duration,1,7,global_gbm,4,13200,0.7513,0.241341
duration,1,7,global_gbm,5,13200,0.769531,0.243589
duration,1,7,global_gbm,6,13200,0.723608,0.228809
duration,6,0,last_observation,0,13200,5.37406,1.47177
duration,6,0,last_observation,1,13200,5.71254,1.53376
duration,6,0,last_observation,2,13200,5.60332,1.51015
duration,6,0,last_observation,3,13200,5.69255,1.53163
duration,6,0,last_observation,4,13200,5.95677,1.58924
duration,6,0,last_observation,5,13200,4.52051,1.24038
duration,6,0,last_observation,6,13200,3.71165,1.03928
duration,6,0,seasonal_naive_daily,0,13200,4.1015,1.30105
duration,6,0,seasonal_naive_daily,1,13200,2.65656,0.949042
duration,6,0,seasonal_naive_daily,2,13200,2.74418,0.950457
duration,6,0,seasonal_naive_daily,3,13200,2.63588,0.946181
duration,6,0,seasonal_naive_daily,4,13200,2.63518,0.934677
duration,6,0,seasonal_naive_daily,5,13200,3.79133,1.2133
duration,6,0,seasonal_naive_daily,6,13200,2.79301,0.992707
duration,6,0,seasonal_naive_weekly,0,13200,3.0275,1.02874
duration,6,0,seasonal_naive_weekly,1,13200,3.07557,1.03284
duration,6,0,seasonal_naive_weekly,2,13200,5.00789,1.5313
duration,6,0,seasonal_naive_weekly,3,13200,2.66963,0.921347
duration,6,0,seasonal_naive_weekly,4,13200,2.70001,0.895339
duration,6,0,seasonal_naive_weekly,5,13200,3.11669,1.03864
duration,6,0,seasonal_naive_weekly,6,13200,3.04781,0.998536
duration,6,0,autoregressive,0,13200,3.09271,0.972827
duration,6,0,autoregressive,1,13200,2.2656,0.766307
duration,6,0,autoregressive,2,13200,2.45323,0.808861
duration,6,0,autoregressive,3,13200,2.32043,0.786053
duration,6,0,autoregressive,4,13200,2.33543,0.792882
duration,6,0,autoregressive,5,13200,2.60055,0.828582
duration,6,0,autoregressive,6,13200,2.17312,0.736946
duration,6,0,zone_ridge,0,13200,2.92778,0.935666
duration,6,0,zone_ridge,1,13200,2.91192,0.90552
duration,6,0,zone_ridge,2,13200,2.99062,0.923931
duration,6,0,zone_ridge,3,13200,2.80526,0.888527
duration,6,0,zone_ridge,4,13200,2.90316,0.90695
duration,6,0,zone_ridge,5,13200,2.5114,0.810873
duration,6,0,zone_ridge,6,13200,2.71106,0.830361
duration,6,0,zone_gbm,0,13200,2.57465,0.876446
duration,6,0,zone_gbm,1,13200,2.36377,0.806751
duration,6,0,zone_gbm,2,13200,2.41203,0.813199
duration,6,0,zone_gbm,3,13200,2.2638,0.776182
duration,6,0,zone_gbm,4,13200,2.30879,0.788386
duration,6,0,zone_gbm,5,13200,2.45019,0.823287
duration,6,0,zone_gbm,6,13200,2.5249,0.834717
duration,6,0,global_ridge,0,13200,4.04858,1.28131
duration,6,0,global_ridge,1,13200,3.8407,1.20493
duration,6,0,global_ridge,2,13200,3.79758,1.21131
duration,6,0,global_ridge,3,13200,3.70136,1.16529
duration,6,0,global_ridge,4,13200,3.87923,1.23748
duration,6,0,global_ridge,5,13200,3.26497,1.09522
duration,6,0,global_ridge,6,13200,2.84611,1.01418
duration,6,0,global_gbm,0,13200,2.57736,0.904606
duration,6,0,global_gbm,1,13200,2.32317,0.821273
duration,6,0,global_gbm,2,13200,2.67958,0.878194
duration,6,0,global_gbm,3,13200,2.28909,0.814478
duration,6,0,global_gbm,4,13200,2.39351,0.851037
duration,6,0,global_gbm,5,13200,2.26293,0.781816
duration,6,0,global_gbm,6,13200,2.11959,0.731113
duration,6,1,last_observation,0,13200,5.21811,1.41408
duration,6,1,last_observation,1,13200,5.75922,1.50005
duration,6,1,last_observation,2,13200,5.70557,1.49557
duration,6,1,last_observation,3,13200,5.71106,1.48228
duration,6,1,last_observation,4,13200,5.82366,1.54141
duration,6,1,last_observation,5,13200,4.38977,1.20183
duration,6,1,last_observation,6,13200,3.47373,0.97693
duration,6,1,seasonal_naive_daily,0,13200,4.33011,1.32094
duration,6,1,seasonal_naive_daily,1,13200,2.70876,0.932507
duration,6,1,seasonal_naive_daily,2,13200,2.51705,0.900369
duration,6,1,seasonal_naive_daily,3,13200,2.42468,0.872164
duration,6,1,seasonal_naive_daily,4,13200,2.49005,0.905719
duration,6,1,seasonal_naive_daily,5,13200,3.88056,1.19709
duration,6,1,seasonal_naive_daily,6,13200,2.82799,0.972919
duration,6,1,seasonal_naive_weekly,0,13200,2.8277,1.01003
duration,6,1,seasonal_naive_weekly,1,13200,2.94585,1.01779
duration,6,1,seasonal_naive_weekly,2,13200,2.81736,0.98176
duration,6,1,seasonal_naive_weekly,3,13200,2.81842,0.974388
duration,6,1,seasonal_naive_weekly,4,13200,2.71734,0.990396
duration,6,1,seasonal_naive_weekly,5,13200,2.83027,0.996481
duration,6,1,seasonal_naive_weekly,6,13200,2.79708,0.978183
duration,6,1,autoregressive,0,13200,3.11995,0.960227
duration,6,1,autoregressive,1,13200,2.25678,0.753285
duration,6,1,autoregressive,2,13200,2.16179,0.737746
duration,6,1,autoregressive,3,13200,2.11953,0.724437
duration,6,1,autoregressive,4,13200,2.19798,0.765649
duration,6,1,autoregressive,5,13200,2.64286,0.827101
duration,6,1,autoregressive,6,13200,2.18096,0.726353
duration,6,1,zone_ridge,0,13200,2.61964,0.849488
duration,6,1,zone_ridge,1,13200,2.70967,0.854799
duration,6,1,zone_ridge,2,13200,2.5558,0.808225
duration,6,1,zone_ridge,3,13200,2.62899,0.828522
duration,6,1,zone_ridge,4,13200,2.67946,0.863258
duration,6,1,zone_ridge,5,13200,2.50629,0.796907
duration,6,1,zone_ridge,6,13200,2.67086,0.806524
duration,6,1,zone_gbm,0,13200,2.27632,0.782895
duration,6,1,zone_gbm,1,13200,2.23011,0.764487
duration,6,1,zone_gbm,2,13200,2.01409,0.706428
duration,6,1,zone_gbm,3,13200,2.03816,0.717207
duration,6,1,zone_gbm,4,13200,2.13368,0.757386
duration,6,1,zone_gbm,5,13200,2.32882,0.770431
duration,6,1,zone_gbm,6,13200,2.36947,0.780848
duration,6,1,global_ridge,0,13200,4.07171,1.31523
duration,6,1,global_ridge,1,13200,3.89461,1.20415
duration,6,1,global_ridge,2,13200,3.71296,1.17352
duration,6,1,global_ridge,3,13200,3.76157,1.19583
duration,6,1,global_ridge,4,13200,3.84254,1.24319
duration,6,1,global_ridge,5,13200,3.2914,1.11166
duration,6,1,global_ridge,6,13200,2.82072,1.01198
duration,6,1,global_gbm,0,13200,2.5229,0.880797
duration,6,1,global_gbm,1,13200,2.37999,0.831243
duration,6,1,global_gbm,2,13200,2.15961,0.771667
duration,6,1,global_gbm,3,13200,2.18952,0.78655
duration,6,1,global_gbm,4,13200,2.42678,0.865627
duration,6,1,global_gbm,5,13200,2.33546,0.809746
duration,6,1,global_gbm,6,13200,2.23647,0.764571
duration,6,2,last_observation,0,13200,4.78539,1.29755
duration,6,2,last_observation,1,13200,5.1065,1.34992
duration,6,2,last_observation,2,13200,6.00355,1.54258
duration,6,2,last_observation,3,13200,5.79395,1.50157
duration,6,2,last_observation,4,13200,6.74563,1.73212
duration,6,2,last_observation,5,13200,4.22312,1.13271
duration,6,2,last_observation,6,13200,3.22737,0.908685
duration,6,2,seasonal_naive_daily,0,13200,4.03243,1.20251
duration,6,2,seasonal_naive_daily,1,13200,2.67083,0.923951
duration,6,2,seasonal_naive_daily,2,13200,2.49274,0.879276
duration,6,2,seasonal_naive_daily,3,13200,2.48535,0.871964
duration,6,2,seasonal_naive_daily,4,13200,2.96979,1.0111
duration,6,2,seasonal_naive_daily,5,13200,4.3809,1.30689
duration,6,2,seasonal_naive_daily,6,13200,2.7366,0.914513
duration,6,2,seasonal_naive_weekly,0,13200,2.98511,1.03583
duration,6,2,seasonal_naive_weekly,1,13200,3.09345,1.04477
duration,6,2,seasonal_naive_weekly,2,13200,2.80618,0.979304
duration,6,2,seasonal_naive_weekly,3,13200,2.90343,1.01099
duration,6,2,seasonal_naive_weekly,4,13200,4.09258,1.30348
duration,6,2,seasonal_naive_weekly,5,13200,2.96473,1.01753
duration,6,2,seasonal_naive_weekly,6,13200,2.96218,1.00689
duration,6,2,autoregressive,0,13200,2.90543,0.891207
duration,6,2,autoregressive,1,13200,2.14264,0.72093
duration,6,2,autoregressive,2,13200,2.18105,0.739365
duration,6,2,autoregressive,3,13200,2.19763,0.746033
duration,6,2,autoregressive,4,13200,2.99951,0.939743
duration,6,2,autoregressive,5,13200,3.02839,0.89234
duration,6,2,autoregressive,6,13200,2.0989,0.683762
duration,6,2,zone_ridge,0,13200,2.71561,0.834093
duration,6,2,zone_ridge,1,13200,2.70666,0.813193
duration,6,2,zone_ridge,2,13200,2.61489,0.809579
duration,6,2,zone_ridge,3,13200,2.6439,0.817073
duration,6,2,zone_ridge,4,13200,3.39247,0.998571
duration,6,2,zone_ridge,5,13200,2.70523,0.814713
duration,6,2,zone_ridge,6,13200,2.91173,0.830549
duration,6,2,zone_gbm,0,13200,2.26739,0.793524
duration,6,2,zone_gbm,1,13200,2.29089,0.78942
duration,6,2,zone_gbm,2,13200,2.02727,0.699894
duration,6,2,zone_gbm,3,13200,2.12101,0.737923
duration,6,2,zone_gbm,4,13200,2.83521,0.924615
duration,6,2,zone_gbm,5,13200,2.34401,0.781262
duration,6,2,zone_gbm,6,13200,2.29919,0.780839
duration,6,2,global_ridge,0,13200,3.74969,1.21052
duration,6,2,global_ridge,1,13200,3.58547,1.1263
duration,6,2,global_ridge,2,13200,3.86135,1.20091
duration,6,2,global_ridge,3,13200,3.86845,1.21489
duration,6,2,global_ridge,4,13200,4.3245,1.31647
duration,6,2,global_ridge,5,13200,3.45079,1.14603
duration,6,2,global_ridge,6,13200,2.72408,0.95225
duration,6,2,global_gbm,0,13200,2.33599,0.812755
duration,6,2,global_gbm,1,13200,2.18821,0.760466
duration,6,2,global_gbm,2,13200,2.2401,0.788124
duration,6,2,global_gbm,3,13200,2.21603,0.781579
duration,6,2,global_gbm,4,13200,2.9041,0.958485
duration,6,2,global_gbm,5,13200,2.31189,0.771879
duration,6,2,global_gbm,6,13200,2.00169,0.663735
duration,6,3,last_observation,0,13200,3.04143,0.85784
duration,6,3,last_observation,1,13200,4.14652,1.1223
duration,6,3,last_observation,2,13200,3.73027,1.00348
duration,6,3,last_observation,3,13200,3.67722,0.994786
duration,6,3,last_observation,4,13200,3.69088,1.01416
duration,6,3,last_observation,5,13200,2.88437,0.807235
duration,6,3,last_observation,6,13200,2.47501,0.705496
duration,6,3,seasonal_naive_daily,0,13200,2.67354,0.876425
duration,6,3,seasonal_naive_daily,1,13200,2.97958,0.957829
duration,6,3,seasonal_naive_daily,2,13200,2.23246,0.759856
duration,6,3,seasonal_naive_daily,3,13200,2.18633,0.751134
duration,6,3,seasonal_naive_daily,4,13200,2.19511,0.763311
duration,6,3,seasonal_naive_daily,5,13200,2.81574,0.908436
duration,6,3,seasonal_naive_daily,6,13200,2.21655,0.75903
duration,6,3,seasonal_naive_weekly,0,13200,3.44249,1.08431
duration,6,3,seasonal_naive_weekly,1,13200,3.22056,1.02963
duration,6,3,seasonal_naive_weekly,2,13200,3.2975,1.03748
duration,6,3,seasonal_naive_weekly,3,13200,3.4886,1.10682
duration,6,3,seasonal_naive_weekly,4,13200,3.47241,1.10868
duration,6,3,seasonal_naive_weekly,5,13200,3.49432,1.0971
duration,6,3,seasonal_naive_weekly,6,13200,3.39519,1.07645
duration,6,3,autoregressive,0,13200,2.12995,0.685587
duration,6,3,autoregressive,1,13200,2.37086,0.749428
duration,6,3,autoregressive,2,13200,1.89924,0.629357
duration,6,3,autoregressive,3,13200,1.89788,0.631295
duration,6,3,autoregressive,4,13200,1.87571,0.635412
duration,6,3,autoregressive,5,13200,2.13747,0.678104
duration,6,3,autoregressive,6,13200,1.8831,0.625535
duration,6,3,zone_ridge,0,13200,2.56775,0.772885
duration,6,3,zone_ridge,1,13200,2.42113,0.755478
duration,6,3,zone_ridge,2,13200,2.262,0.695172
duration,6,3,zone_ridge,3,13200,2.35536,0.725704
duration,6,3,zone_ridge,4,13200,2.39393,0.736863
duration,6,3,zone_ridge,5,13200,2.79768,0.798095
duration,6,3,zone_ridge,6,13200,2.86578,0.808921
duration,6,3,zone_gbm,0,13200,2.48085,0.78734
duration,6,3,zone_gbm,1,13200,2.28103,0.738205
duration,6,3,zone_gbm,2,13200,2.18258,0.684842
duration,6,3,zone_gbm,3,13200,2.33939,0.75165
duration,6,3,zone_gbm,4,13200,2.33601,0.745864
duration,6,3,zone_gbm,5,13200,2.48707,0.775555
duration,6,3,zone_gbm,6,13200,2.51809,0.785302
duration,6,3,global_ridge,0,13200,2.65462,0.946054
duration,6,3,global_ridge,1,13200,3.21866,1.0325
duration,6,3,global_ridge,2,13200,2.80095,0.929512
duration,6,3,global_ridge,3,13200,2.85512,0.974611
duration,6,3,global_ridge,4,13200,2.90279,1.01417
duration,6,3,global_ridge,5,13200,2.73379,0.991765
duration,6,3,global_ridge,6,13200,2.38092,0.911845
duration,6,3,global_gbm,0,13200,2.06675,0.67257
duration,6,3,global_gbm,1,13200,2.2058,0.731387
duration,6,3,global_gbm,2,13200,2.07837,0.675888
duration,6,3,global_gbm,3,13200,2.10232,0.67831
duration,6,3,global_gbm,4,13200,2.13799,0.696693
duration,6,3,global_gbm,5,13200,2.09598,0.660531
duration,6,3,global_gbm,6,13200,1.91505,0.612379
duration,6,4,last_observation,0,13200,4.81551,1.31332
duration,6,4,last_observation,1,13200,5.03322,1.35869
duration,6,4,last_observation,2,13200,5.65599,1.49187
duration,6,4,last_observation,3,13200,5.5777,1.48004
duration,6,4,last_observation,4,13200,5.5643,1.49783
duration,6,4,last_observation,5,13200,4.5169,1.22361
duration,6,4,last_observation,6,13200,3.72384,1.04342
duration,6,4,seasonal_naive_daily,0,13200,3.74354,1.15904
duration,6,4,seasonal_naive_daily,1,13200,2.48918,0.885867
duration,6,4,seasonal_naive_daily,2,13200,2.53726,0.895678
duration,6,4,seasonal_naive_daily,3,13200,2.47122,0.880573
duration,6,4,seasonal_naive_daily,4,13200,2.45378,0.879748
duration,6,4,seasonal_naive_daily,5,13200,3.40757,1.10584
duration,6,4,seasonal_naive_daily,6,13200,2.70429,0.941286
duration,6,4,seasonal_naive_weekly,0,13200,3.77193,1.20606
duration,6,4,seasonal_naive_weekly,1,13200,3.22548,1.07765
duration,6,4,seasonal_naive_weekly,2,13200,3.20315,1.06264
duration,6,4,seasonal_naive_weekly,3,13200,3.15335,1.07135
duration,6,4,seasonal_naive_weekly,4,13200,3.05936,1.05312
duration,6,4,seasonal_naive_weekly,5,13200,3.07838,1.05884
duration,6,4,seasonal_naive_weekly,6,13200,3.16095,1.06264
duration,6,4,autoregressive,0,13200,2.8134,0.877436
duration,6,4,autoregressive,1,13200,2.16233,0.735216
duration,6,4,autoregressive,2,13200,2.16703,0.735394
duration,6,4,autoregressive,3,13200,2.11215,0.72619
duration,6,4,autoregressive,4,13200,2.12812,0.742866
duration,6,4,autoregressive,5,13200,2.38136,0.77753
duration,6,4,autoregressive,6,13200,2.12864,0.720303
duration,6,4,zone_ridge,0,13200,2.65355,0.832058
duration,6,4,zone_ridge,1,13200,2.68981,0.840809
duration,6,4,zone_ridge,2,13200,2.80948,0.85305
duration,6,4,zone_ridge,3,13200,2.72674,0.834694
duration,6,4,zone_ridge,4,13200,2.78465,0.867666
duration,6,4,zone_ridge,5,13200,2.40039,0.785563
duration,6,4,zone_ridge,6,13200,2.33342,0.768287
duration,6,4,zone_gbm,0,13200,2.37781,0.790586
duration,6,4,zone_gbm,1,13200,2.45391,0.814292
duration,6,4,zone_gbm,2,13200,2.05458,0.697783
duration,6,4,zone_gbm,3,13200,2.0435,0.699491
duration,6,4,zone_gbm,4,13200,2.17745,0.746827
duration,6,4,zone_gbm,5,13200,2.28979,0.777965
duration,6,4,zone_gbm,6,13200,2.27026,0.763976
duration,6,4,global_ridge,0,13200,3.51327,1.13913
duration,6,4,global_ridge,1,13200,3.31405,1.06655
duration,6,4,global_ridge,2,13200,3.69474,1.1779
duration,6,4,global_ridge,3,13200,3.53514,1.12154
duration,6,4,global_ridge,4,13200,3.54552,1.14393
duration,6,4,global_ridge,5,13200,3.01336,1.04098
duration,6,4,global_ridge,6,13200,2.64613,0.954038
duration,6,4,global_gbm,0,13200,2.35978,0.810962
duration,6,4,global_gbm,1,13200,2.18534,0.770141
duration,6,4,global_gbm,2,13200,2.25995,0.789037
duration,6,4,global_gbm,3,13200,2.19165,0.777056
duration,6,4,global_gbm,4,13200,2.22881,0.802666
duration,6,4,global_gbm,5,13200,2.16609,0.750325
duration,6,4,global_gbm,6,13200,2.03324,0.701684
duration,6,5,last_observation,0,13200,2.99454,0.757883
duration,6,5,last_observation,1,13200,2.98721,0.753846
duration,6,5,last_observation,2,13200,3.05354,0.836951
duration,6,5,last_observation,3,13200,3.0011,0.80451
duration,6,5,last_observation,4,13200,2.70666,0.773285
duration,6,5,last_observation,5,13200,2.50682,0.685457
duration,6,5,last_observation,6,13200,2.90636,0.750815
duration,6,5,seasonal_naive_daily,0,13200,1.80404,0.561562
duration,6,5,seasonal_naive_daily,1,13200,1.65438,0.544688
duration,6,5,seasonal_naive_daily,2,13200,2.03348,0.690043
duration,6,5,seasonal_naive_daily,3,13200,2.15794,0.695765
duration,6,5,seasonal_naive_daily,4,13200,2.38387,0.742919
duration,6,5,seasonal_naive_daily,5,13200,2.42973,0.757754
duration,6,5,seasonal_naive_daily,6,13200,2.35995,0.749898
duration,6,5,seasonal_naive_weekly,0,13200,4.98754,1.38048
duration,6,5,seasonal_naive_weekly,1,13200,4.86988,1.34117
duration,6,5,seasonal_naive_weekly,2,13200,4.0177,1.25378
duration,6,5,seasonal_naive_weekly,3,13200,3.64583,1.15795
duration,6,5,seasonal_naive_weekly,4,13200,4.00864,1.23925
duration,6,5,seasonal_naive_weekly,5,13200,4.78299,1.38139
duration,6,5,seasonal_naive_weekly,6,13200,5.03539,1.36156
duration,6,5,autoregressive,0,13200,1.98872,0.620668
duration,6,5,autoregressive,1,13200,1.80889,0.582619
duration,6,5,autoregressive,2,13200,1.98485,0.654602
duration,6,5,autoregressive,3,13200,1.89276,0.614133
duration,6,5,autoregressive,4,13200,2.17551,0.687785
duration,6,5,autoregressive,5,13200,2.21505,0.694805
duration,6,5,autoregressive,6,13200,2.23607,0.683074
duration,6,5,zone_ridge,0,13200,2.85443,0.813999
duration,6,5,zone_ridge,1,13200,2.75706,0.779865
duration,6,5,zone_ridge,2,13200,2.58886,0.775447
duration,6,5,zone_ridge,3,13200,2.48727,0.734844
duration,6,5,zone_ridge,4,13200,2.82555,0.814929
duration,6,5,zone_ridge,5,13200,3.044,0.851242
duration,6,5,zone_ridge,6,13200,3.0449,0.850119
duration,6,5,zone_gbm,0,13200,2.93472,0.906933
duration,6,5,zone_gbm,1,13200,2.6859,0.833315
duration,6,5,zone_gbm,2,13200,2.55576,0.80236
duration,6,5,zone_gbm,3,13200,2.56201,0.795343
duration,6,5,zone_gbm,4,13200,2.724,0.851328
duration,6,5,zone_gbm,5,13200,2.96696,0.895368
duration,6,5,zone_gbm,6,13200,3.06473,0.91764
duration,6,5,global_ridge,0,13200,2.54982,0.864687
duration,6,5,global_ridge,1,13200,2.39315,0.831014
duration,6,5,global_ridge,2,13200,2.29882,0.817208
duration,6,5,global_ridge,3,13200,2.23843,0.806984
duration,6,5,global_ridge,4,13200,2.41283,0.858444
duration,6,5,global_ridge,5,13200,2.58207,0.929907
duration,6,5,global_ridge,6,13200,2.74475,0.949234
duration,6,5,global_gbm,0,13200,1.84767,0.574317
duration,6,5,global_gbm,1,13200,1.71008,0.533017
duration,6,5,global_gbm,2,13200,1.7979,0.597256
duration,6,5,global_gbm,3,13200,1.80339,0.571235
duration,6,5,global_gbm,4,13200,2.068,0.644314
duration,6,5,global_gbm,5,13200,1.9896,0.620656
duration,6,5,global_gbm,6,13200,2.09052,0.627202
duration,6,6,last_observation,0,13200,4.51377,1.15256
duration,6,6,last_observation,1,13200,5.04241,1.3072
duration,6,6,last_observation,2,13200,4.73964,1.20767
duration,6,6,last_observation,3,13200,4.82085,1.23973
duration,6,6,last_observation,4,13200,4.88577,1.22979
duration,6,6,last_observation,5,13200,4.05311,1.08658
duration,6,6,last_observation,6,13200,3.24054,0.852976
duration,6,6,seasonal_naive_daily,0,13200,3.35462,0.952291
duration,6,6,seasonal_naive_daily,1,13200,2.33322,0.802079
duration,6,6,seasonal_naive_daily,2,13200,2.61947,0.871425
duration,6,6,seasonal_naive_daily,3,13200,2.05009,0.70768
duration,6,6,seasonal_naive_daily,4,13200,2.00098,0.687808
duration,6,6,seasonal_naive_daily,5,13200,3.17412,0.959469
duration,6,6,seasonal_naive_daily,6,13200,2.46189,0.805382
duration,6,6,seasonal_naive_weekly,0,13200,2.9681,1.00001
duration,6,6,seasonal_naive_weekly,1,13200,2.91304,1.0019
duration,6,6,seasonal_naive_weekly,2,13200,3.89614,1.18939
duration,6,6,seasonal_naive_weekly,3,13200,3.95242,1.25511
duration,6,6,seasonal_naive_weekly,4,13200,4.03537,1.29222
duration,6,6,seasonal_naive_weekly,5,13200,3.48811,1.1263
duration,6,6,seasonal_naive_weekly,6,13200,3.34218,1.06634
duration,6,6,autoregressive,0,13200,2.67751,0.809336
duration,6,6,autoregressive,1,13200,2.11513,0.714662
